Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
1120.000000,-0.082,-80.945,-35.332,15.406,-35.281,15.278,-0.066,-67.508
1125.000000,-0.079,-81.312,-35.286,15.069,-35.243,14.912,-0.066,-67.837
1130.000000,-0.074,-81.657,-35.256,14.769,-35.205,14.578,-0.064,-68.171
1135.000000,-0.070,-82.018,-35.215,14.395,-35.174,14.235,-0.065,-68.489
1140.000000,-0.070,-82.358,-35.190,14.039,-35.136,13.886,-0.058,-68.801
1145.000000,-0.075,-82.691,-35.153,13.703,-35.099,13.540,-0.063,-69.106
1150.000000,-0.076,-83.037,-35.126,13.401,-35.076,13.233,-0.057,-69.396
1155.000000,-0.078,-83.389,-35.093,13.074,-35.042,12.892,-0.054,-69.696
1160.000000,-0.081,-83.735,-35.066,12.773,-35.010,12.607,-0.057,-69.977
1165.000000,-0.081,-84.089,-35.037,12.435,-34.977,12.271,-0.058,-70.254
1170.000000,-0.083,-84.449,-34.997,12.122,-34.947,12.006,-0.059,-70.523
1175.000000,-0.086,-84.826,-34.965,11.819,-34.919,11.677,-0.062,-70.800
1180.000000,-0.089,-85.202,-34.934,11.491,-34.881,11.319,-0.059,-71.070
1185.000000,-0.089,-85.575,-34.892,11.167,-34.844,11.019,-0.063,-71.353
1190.000000,-0.087,-85.961,-34.852,10.820,-34.806,10.734,-0.062,-71.641
1195.000000,-0.085,-86.329,-34.817,10.482,-34.768,10.326,-0.065,-71.930
1200.000000,-0.083,-86.684,-34.776,10.151,-34.735,10.007,-0.065,-72.228
1205.000000,-0.078,-87.023,-34.740,9.856,-34.695,9.695,-0.062,-72.518
1210.000000,-0.077,-87.357,-34.709,9.514,-34.658,9.342,-0.065,-72.801
1215.000000,-0.076,-87.710,-34.682,9.194,-34.625,9.001,-0.056,-73.101
1220.000000,-0.079,-88.041,-34.643,8.877,-34.594,8.668,-0.060,-73.394
1225.000000,-0.082,-88.373,-34.619,8.550,-34.558,8.388,-0.060,-73.686
1230.000000,-0.085,-88.714,-34.582,8.233,-34.531,8.040,-0.061,-73.994
1235.000000,-0.086,-89.064,-34.557,7.894,-34.496,7.707,-0.060,-74.300
1240.000000,-0.089,-89.416,-34.523,7.569,-34.461,7.417,-0.063,-74.616
