Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
1550000000,-3.6965792,179.54414,-6.0007987,2.3694997,-6.0038805,2.3847044,-6.3031597,-14.003396
1555000000,-3.5448956,178.02188,-6.2452712,-1.0609572,-6.2484126,-1.0448555,-6.2801518,-19.395994
1560000000,-3.3978233,176.50694,-6.5010653,-4.547543,-6.5043483,-4.5320001,-6.2736578,-24.971127
1565000000,-3.2547009,174.99855,-6.7692714,-8.0920134,-6.7725058,-8.0757284,-6.2837219,-30.740629
1570000000,-3.1160631,173.49879,-7.0505719,-11.692182,-7.0540314,-11.676189,-6.3091054,-36.720787
1575000000,-2.9829783,172.00827,-7.3463249,-15.348281,-7.3498697,-15.331263,-6.3484392,-42.929478
1580000000,-2.8548319,170.52721,-7.6576447,-19.06039,-7.6613684,-19.04224,-6.400907,-49.383698
1585000000,-2.7305069,169.05515,-7.9853654,-22.828672,-7.9892774,-22.808731,-6.466259,-56.097725
1590000000,-2.6093094,167.58936,-8.3307056,-26.651819,-8.3347149,-26.631575,-6.5430064,-63.084351
1595000000,-2.4916098,166.12659,-8.6949272,-30.527948,-8.698947,-30.506989,-6.6277218,-70.353722
1600000000,-2.377691,164.66592,-9.0792437,-34.453449,-9.0832977,-34.432678,-6.716435,-77.914742
1605000000,-2.2677925,163.20844,-9.4852581,-38.424191,-9.4891644,-38.40271,-6.8049951,-85.77063
1610000000,-2.1619666,161.75606,-9.91436,-42.432419,-9.9183979,-42.411621,-6.8891988,-93.918678
1615000000,-2.0604043,160.3107,-10.3682,-46.468884,-10.372194,-46.448261,-6.963552,-102.34348
1620000000,-1.9631572,158.87041,-10.847975,-50.523647,-10.8522,-50.503628,-7.0220656,-111.0155
1625000000,-1.8702981,157.43462,-11.354977,-54.586292,-11.359425,-54.566288,-7.0587525,-119.89206
1630000000,-1.7819167,156.00526,-11.889806,-58.644928,-11.894514,-58.624916,-7.0685635,-128.92297
1635000000,-1.6984979,154.58485,-12.45329,-62.68573,-12.458109,-62.66655,-7.047101,-138.05006
1640000000,-1.6198778,153.17361,-13.045789,-66.695992,-13.050677,-66.677483,-6.9918246,-147.20552
1645000000,-1.5456033,151.77095,-13.667257,-70.663612,-13.672209,-70.64547,-6.9019175,-156.31401
1650000000,-1.4755446,150.37437,-14.317711,-74.580376,-14.32269,-74.561768,-6.778285,-165.30275
1655000000,-1.4098802,148.98796,-14.996919,-78.432312,-15.002036,-78.41214,-6.6235204,-174.10915
1660000000,-1.3491933,147.61713,-15.704601,-82.204712,-15.709793,-82.184746,-6.4417653,177.31866
1665000000,-1.2939886,146.26614,-16.440655,-85.885391,-16.445747,-85.864929,-6.23808,169.02396
1670000000,-1.243347,144.9323,-17.203924,-89.467445,-17.209177,-89.445778,-6.0182161,161.04456
1675000000,-1.1966549,143.61307,-17.99329,-92.945251,-17.998896,-92.922913,-5.7874875,153.40601
1680000000,-1.15368,142.31009,-18.808029,-96.310921,-18.813789,-96.286842,-5.5509033,146.11986
1685000000,-1.1145909,141.03032,-19.647802,-99.552521,-19.653727,-99.531166,-5.313036,139.18504
1690000000,-1.0792544,139.77579,-20.512093,-102.66745,-20.517996,-102.64827,-5.0774589,132.59474
1695000000,-1.0470448,138.54239,-21.399611,-105.65417,-21.405788,-105.63288,-4.8467035,126.34109
1700000000,-1.0169871,137.32399,-22.309675,-108.50932,-22.31604,-108.48869,-4.622808,120.41216
1705000000,-0.98899662,136.12346,-23.241587,-111.23083,-23.248379,-111.20792,-4.4072671,114.7895
1710000000,-0.96336716,134.94812,-24.196135,-113.8109,-24.20295,-113.78896,-4.201416,109.44991
1715000000,-0.93994135,133.80096,-25.172953,-116.24964,-25.180206,-116.22403,-4.0059462,104.37321
1720000000,-0.91817552,132.67804,-26.172173,-118.54443,-26.179852,-118.51459,-3.8210094,99.546707
1725000000,-0.8978098,131.57352,-27.193615,-120.69064,-27.201485,-120.66026,-3.6464787,94.959694
1730000000,-0.87880218,130.48708,-28.237776,-122.68621,-28.245611,-122.65637,-3.4819689,90.596077
1735000000,-0.86123228,129.42378,-29.305874,-124.52209,-29.31426,-124.50179,-3.3271747,86.438599
1740000000,-0.84495121,128.38434,-30.399744,-126.1966,-30.407459,-126.18076,-3.1818233,82.472824
1745000000,-0.82999367,127.36579,-31.518894,-127.70498,-31.526712,-127.68677,-3.0453587,78.689323
1750000000,-0.81628209,126.36577,-32.667431,-129.03239,-32.673836,-129.02403,-2.917083,75.078331
