Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
1800.0000,-2.034864E+001,1.429985E+002,-2.708053E-001,-3.389378E+001,-2.729001E-001,-3.389811E+001,-2.025047E+001,1.416795E+002
1820.0000,-2.031195E+001,1.413263E+002,-2.725446E-001,-3.427097E+001,-2.757657E-001,-3.427282E+001,-2.019194E+001,1.400778E+002
1840.0000,-2.027930E+001,1.396252E+002,-2.749976E-001,-3.463656E+001,-2.770787E-001,-3.464006E+001,-2.014375E+001,1.385654E+002
1860.0000,-2.025938E+001,1.379038E+002,-2.764453E-001,-3.500273E+001,-2.791536E-001,-3.500114E+001,-2.010483E+001,1.370340E+002
1880.0000,-2.024449E+001,1.362093E+002,-2.782410E-001,-3.536975E+001,-2.814521E-001,-3.538041E+001,-2.009739E+001,1.354920E+002
1900.0000,-2.024214E+001,1.346459E+002,-2.806301E-001,-3.574268E+001,-2.826360E-001,-3.573964E+001,-2.007603E+001,1.339438E+002
1920.0000,-2.022616E+001,1.330136E+002,-2.825664E-001,-3.611195E+001,-2.853991E-001,-3.611267E+001,-2.005737E+001,1.323488E+002
1940.0000,-2.020111E+001,1.313439E+002,-2.843405E-001,-3.647428E+001,-2.866418E-001,-3.647818E+001,-2.005077E+001,1.307323E+002
1960.0000,-2.018920E+001,1.297427E+002,-2.854765E-001,-3.684488E+001,-2.881073E-001,-3.685293E+001,-2.002651E+001,1.291727E+002
1980.0000,-2.017496E+001,1.281270E+002,-2.877409E-001,-3.721016E+001,-2.910305E-001,-3.721513E+001,-1.999877E+001,1.275865E+002
2000.0000,-2.015891E+001,1.265304E+002,-2.891591E-001,-3.757868E+001,-2.922526E-001,-3.758844E+001,-1.997412E+001,1.260827E+002
2020.0000,-2.012216E+001,1.248909E+002,-2.914712E-001,-3.794215E+001,-2.943840E-001,-3.795164E+001,-1.993681E+001,1.245217E+002
2040.0000,-2.010548E+001,1.231778E+002,-2.930138E-001,-3.831057E+001,-2.949241E-001,-3.831738E+001,-1.993802E+001,1.229910E+002
2060.0000,-2.012609E+001,1.216119E+002,-2.939844E-001,-3.868418E+001,-2.958425E-001,-3.868605E+001,-1.995178E+001,1.214788E+002
2080.0000,-2.014114E+001,1.201238E+002,-2.953221E-001,-3.905044E+001,-2.982890E-001,-3.905148E+001,-1.996119E+001,1.197963E+002
2100.0000,-2.014434E+001,1.186440E+002,-2.973698E-001,-3.941590E+001,-2.995041E-001,-3.941918E+001,-1.996527E+001,1.182175E+002
2120.0000,-2.015157E+001,1.169575E+002,-2.979852E-001,-3.978049E+001,-3.003459E-001,-3.977970E+001,-1.994975E+001,1.165870E+002
2140.0000,-2.012022E+001,1.152019E+002,-2.997981E-001,-4.014822E+001,-3.023087E-001,-4.014809E+001,-1.992556E+001,1.151084E+002
2160.0000,-2.014976E+001,1.134876E+002,-3.009638E-001,-4.051830E+001,-3.034737E-001,-4.051604E+001,-1.992223E+001,1.138308E+002
2180.0000,-2.020575E+001,1.118651E+002,-3.011883E-001,-4.088142E+001,-3.042727E-001,-4.088535E+001,-1.995963E+001,1.124146E+002
2200.0000,-2.021572E+001,1.102919E+002,-3.024200E-001,-4.125019E+001,-3.063849E-001,-4.124596E+001,-1.998921E+001,1.108334E+002
2220.0000,-2.023337E+001,1.087776E+002,-3.039064E-001,-4.161648E+001,-3.063291E-001,-4.161958E+001,-1.999055E+001,1.091236E+002
2240.0000,-2.023827E+001,1.072073E+002,-3.037200E-001,-4.198790E+001,-3.074949E-001,-4.198568E+001,-1.999831E+001,1.074677E+002
2260.0000,-2.024157E+001,1.053858E+002,-3.051822E-001,-4.235519E+001,-3.089238E-001,-4.235775E+001,-1.999386E+001,1.061495E+002
2280.0000,-2.029062E+001,1.036368E+002,-3.056851E-001,-4.271774E+001,-3.094374E-001,-4.272235E+001,-2.000450E+001,1.048515E+002
2300.0000,-2.036759E+001,1.019440E+002,-3.064271E-001,-4.308549E+001,-3.105045E-001,-4.309311E+001,-2.006912E+001,1.035278E+002
2320.0000,-2.040060E+001,1.004705E+002,-3.072854E-001,-4.345833E+001,-3.112329E-001,-4.345815E+001,-2.013073E+001,1.018477E+002
2340.0000,-2.044303E+001,9.901486E+001,-3.085415E-001,-4.383009E+001,-3.113352E-001,-4.382619E+001,-2.014858E+001,1.001739E+002
2360.0000,-2.044106E+001,9.743797E+001,-3.098189E-001,-4.419995E+001,-3.116886E-001,-4.420143E+001,-2.015419E+001,9.863280E+001
2380.0000,-2.047813E+001,9.562230E+001,-3.101749E-001,-4.457074E+001,-3.128455E-001,-4.456734E+001,-2.017849E+001,9.738182E+001
2400.0000,-2.054907E+001,9.384949E+001,-3.108828E-001,-4.494190E+001,-3.131419E-001,-4.493994E+001,-2.020704E+001,9.611566E+001
