Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
6100000000,-22.6183891,89.0874405,13.6664896,-61.3175507,-37.8674316,112.7032013,-11.1594296,94.5755234
6125000000,-22.5799198,85.1684570,13.6710501,-62.3989716,-37.8193283,112.0320969,-11.2840500,93.7646484
6150000000,-22.6077709,81.8727570,13.6885700,-63.6483307,-37.6958008,111.6869965,-11.4003096,92.9889069
6175000000,-22.2002907,77.7516403,13.7073097,-64.6901321,-37.6422997,110.2459030,-11.4721603,91.8274612
6200000000,-22.1438103,75.5543671,13.7033596,-65.7895737,-37.7189903,110.1210022,-11.6305704,90.6894379
6225000000,-21.9771996,72.7501068,13.7389202,-67.0080872,-37.5777397,109.4124985,-11.7005501,89.3948517
6250000000,-21.6936607,69.7487411,13.7549601,-68.0057831,-37.5745392,108.5840988,-11.7807398,88.0728683
6275000000,-21.4568691,68.6283264,13.7471304,-69.1628265,-37.5629005,107.6978989,-11.8077297,86.9299316
6300000000,-21.4777908,67.2765732,13.7777700,-70.3006516,-37.5847206,106.7950974,-11.9076700,85.6061630
6325000000,-21.3016300,65.7907791,13.7868900,-71.2549210,-37.4746590,106.6290970,-11.9454603,84.4365387
6350000000,-21.1889801,65.6878586,13.7799597,-72.4357224,-37.4290619,105.7929001,-11.9528999,83.2196579
6375000000,-21.2353191,65.3751297,13.7991104,-73.5485687,-37.4032593,105.4051971,-11.9713097,82.3201904
6400000000,-21.2488194,63.9292107,13.8030300,-74.5160370,-37.3813400,104.6019974,-11.9890900,81.5284729
6425000000,-21.2900696,63.2009583,13.7929096,-75.6690826,-37.2755013,104.0841980,-11.9670296,80.7955933
6450000000,-21.2977695,61.5178490,13.8152504,-76.6958771,-37.2562408,103.1371002,-11.9803696,80.4677277
6475000000,-21.3165703,60.0373306,13.8107500,-77.6629333,-37.2273598,102.3692017,-12.0331697,80.0262604
6500000000,-21.5613708,57.4369011,13.8297100,-78.7236710,-37.2697716,101.9570999,-12.1098404,79.7198334
6525000000,-21.5346107,54.9793701,13.8513498,-79.7391510,-37.2137184,101.1145020,-12.1628304,79.4546585
6550000000,-21.6167202,52.9366188,13.8498802,-80.6946106,-37.3021507,101.0170975,-12.3093596,79.4800262
6575000000,-21.5310402,51.2714806,13.8656301,-81.7722931,-37.1428108,99.8311462,-12.4242897,79.0837021
6600000000,-21.3986893,48.6288605,13.8747101,-82.7389221,-37.0632515,98.9266205,-12.5773602,78.5010834
6625000000,-21.2491703,47.2309990,13.8718500,-83.7582321,-37.1224289,98.6334000,-12.7409697,77.9671783
6650000000,-21.2700100,45.4765701,13.9108000,-84.8292236,-37.1120491,98.1762466,-12.9043703,77.6084137
6675000000,-21.1528492,44.2346802,13.9073601,-85.7788620,-37.0264206,97.4395065,-13.0582800,76.7927628
6700000000,-20.9868393,42.8767700,13.9123602,-86.8411102,-37.0344582,96.7422333,-13.2375298,75.9529724
6725000000,-21.0683498,42.9176903,13.9302101,-87.9767685,-37.0299301,97.0009995,-13.3840504,75.1220169
6750000000,-20.8935108,42.4370804,13.9239998,-88.8481064,-36.9276199,96.1128235,-13.5179501,73.9607773
6775000000,-20.9273701,42.0042686,13.9378099,-89.9375610,-36.9445114,95.0215836,-13.6696796,72.5285568
6800000000,-21.0200806,41.6491508,13.9453897,-90.9964371,-36.9474907,95.0098114,-13.7339401,71.6298218
6825000000,-20.9472694,41.8556519,13.9407997,-91.9170990,-36.8454895,93.8322372,-13.7559900,70.4767380
6850000000,-21.1071205,41.5863419,13.9514999,-92.9576721,-36.7984009,93.4013290,-13.8410597,69.8883133
