Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
6475000000,-21.2986698,69.5766068,16.3542404,-85.8582611,-37.3830299,82.5422592,-12.1821699,69.7695999
6500000000,-21.3838806,67.7100067,16.3725891,-87.0072479,-37.3833694,82.1752472,-12.2920399,69.1192627
6525000000,-21.3768501,64.9371414,16.3975906,-88.0262527,-37.4206696,81.3530426,-12.3559999,68.1222763
6550000000,-21.2173004,63.9839401,16.3918800,-89.0233231,-37.3840714,81.1426392,-12.4633102,67.8386383
6575000000,-21.1272907,62.1457100,16.4009094,-90.1377487,-37.2769203,79.3983994,-12.5014095,66.8239975
6600000000,-21.1359901,60.6224213,16.4158592,-91.1743164,-37.3020210,79.3542709,-12.6163597,66.0833130
6625000000,-20.9428101,59.4167595,16.4081192,-92.1679535,-37.2750282,77.9809494,-12.6428003,65.0985794
6650000000,-21.0091991,59.7302399,16.4384003,-93.3425522,-37.2709618,78.3176270,-12.7437296,65.0215530
6675000000,-20.8712101,58.0355186,16.4299603,-94.2484818,-37.1593399,76.8310089,-12.7679701,64.1433411
6700000000,-20.9308796,56.7702408,16.4366608,-95.2900772,-37.2352791,76.2104721,-12.8863602,63.6365395
6725000000,-21.0424099,57.6122017,16.4504204,-96.4794693,-37.1861382,76.4926071,-12.9523802,63.4911385
6750000000,-20.9654694,56.0357895,16.4510193,-97.2986298,-37.1655312,75.1249924,-13.0650301,62.7686310
6775000000,-21.0854301,55.0305710,16.4625492,-98.4294968,-37.1169205,74.7024002,-13.1916399,62.3830910
6800000000,-21.1862793,54.1028595,16.4724007,-99.4828568,-37.0457497,74.0488434,-13.2458801,61.8399506
6825000000,-21.1563206,53.6086998,16.4725094,-100.4552002,-37.0727005,73.7461777,-13.3939600,61.3775482
6850000000,-21.2609997,52.1803093,16.4867992,-101.4906998,-37.0323601,72.7603302,-13.5309296,60.9607391
6875000000,-21.3461304,49.8779716,16.5091991,-102.4238968,-36.9709396,71.3924332,-13.6501904,59.7598991
6900000000,-21.3676109,48.2158012,16.5065403,-103.3856964,-37.0694695,70.3622437,-13.8050499,58.9825096
6925000000,-21.5094604,48.5190887,16.5150604,-104.5653992,-37.0511703,70.6637497,-13.9225798,59.0470886
6950000000,-21.4410191,47.0311012,16.5305004,-105.5417023,-36.9543800,70.0833893,-14.0513897,58.5119591
6975000000,-21.4255409,46.9561501,16.5223694,-106.5587006,-36.9471397,69.8118210,-14.1983004,57.8303604
7000000000,-21.4634609,45.8473091,16.5390205,-107.6151962,-36.9416618,69.3665466,-14.3276901,57.3746796
7025000000,-21.3529301,44.2199402,16.5443497,-108.4689026,-36.8759384,67.7031631,-14.4191103,56.1906090
7050000000,-21.4027500,44.4165115,16.5434208,-109.4989014,-36.8844299,67.2473068,-14.5290098,55.5297699
7075000000,-21.5003891,44.3284416,16.5601597,-110.6091995,-36.8951988,66.4051132,-14.6368504,54.7170715
7100000000,-21.3572598,43.2791901,16.5505295,-111.4378967,-36.7807808,66.0184937,-14.6841297,54.6716194
7125000000,-21.5637894,45.1978607,16.5538101,-112.6432037,-36.9153404,66.4928284,-14.8679800,54.9542999
7150000000,-21.6371002,45.2687988,16.5609093,-113.5955963,-36.8226585,65.7629471,-14.9840603,54.4146996
7175000000,-21.6750202,43.3888206,16.5660992,-114.4046021,-36.7319794,64.4628220,-15.0784197,53.6163902
7200000000,-21.6897907,43.3227997,16.5712509,-115.4356003,-36.6838608,63.3745689,-15.1823301,53.3097000
7225000000,-22.0089798,43.5353508,16.5923405,-116.4382019,-36.7976189,62.6016617,-15.4371996,52.8054810
7250000000,-22.0851994,43.7824287,16.5766697,-117.3815002,-36.7515182,63.3642502,-15.5847702,53.2929382
7275000000,-22.1434097,43.0212898,16.5860691,-118.3535004,-36.5912285,61.9060593,-15.6709204,52.2026901
7300000000,-22.4711800,41.5824089,16.6052494,-119.2945023,-36.6306000,60.7328491,-15.8952503,51.7067604
7325000000,-22.5874805,42.9690895,16.6025200,-120.3565979,-36.7564087,60.4836006,-16.2150002,51.5978699
