Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
14900000000,-14.740636,-122.54005,10.798015,17.586802,-21.172762,-21.972544,-21.661739,-158.65045
15000000000,-14.718193,-130.80997,10.780167,8.9319143,-21.152136,-29.967073,-21.353479,-170.23573
15100000000,-14.683489,-139.15527,10.763646,0.28032535,-21.118853,-37.890873,-21.142271,-179.3094
15200000000,-14.609765,-147.50798,10.741558,-8.3596354,-21.102749,-45.795776,-20.79945,173.5327
15300000000,-14.569748,-155.69215,10.719379,-16.999481,-21.083157,-53.781578,-20.212866,166.18819
15400000000,-14.453724,-163.41283,10.695537,-25.62413,-21.079472,-61.638332,-19.64893,157.82314
15500000000,-14.342991,-171.42743,10.672813,-34.26334,-21.065828,-69.539047,-19.235149,149.58368
15600000000,-14.250561,-179.25151,10.651062,-42.906368,-21.047136,-77.397377,-18.878523,142.10019
15700000000,-14.146274,173.03806,10.628264,-51.536457,-21.03895,-85.450752,-18.489433,135.22751
15800000000,-14.022201,165.76508,10.606204,-60.146851,-21.028219,-93.40168,-18.064716,128.0658
15900000000,-13.823082,158.47125,10.581717,-68.715546,-21.015856,-101.27169,-17.67284,121.12816
16000000000,-13.669468,150.98331,10.555566,-77.312958,-20.99551,-109.15453,-17.329729,113.96668
16100000000,-13.537954,143.46501,10.532721,-85.906258,-20.984163,-117.04972,-16.993586,107.02979
16200000000,-13.420914,136.07477,10.509947,-94.505981,-20.989088,-124.90984,-16.697964,99.995102
16300000000,-13.269314,128.91898,10.487305,-103.08639,-20.979794,-132.77553,-16.405718,93.171051
16400000000,-13.097522,121.8281,10.462599,-111.64777,-20.965946,-140.51634,-16.156143,86.26757
16500000000,-12.936242,114.67579,10.440945,-120.21693,-20.948759,-148.37489,-15.91497,79.520294
16600000000,-12.799728,107.46049,10.41799,-128.77252,-20.941282,-156.1993,-15.684182,72.72155
16700000000,-12.697425,100.16013,10.397582,-137.34074,-20.934797,-164.06207,-15.458605,65.986977
16800000000,-12.630702,93.055748,10.372718,-145.88734,-20.930122,-171.83046,-15.236718,58.814274
16900000000,-12.566329,86.10878,10.351213,-154.44263,-20.905384,-179.64713,-15.109518,51.52499
17000000000,-12.478266,79.075699,10.32761,-162.98727,-20.898357,172.56322,-15.054583,44.469769
17100000000,-12.384478,71.839661,10.303755,-171.54147,-20.874365,164.7365,-14.977212,37.817677
17200000000,-12.332479,64.297989,10.278979,179.90736,-20.87418,156.91956,-14.818233,31.001925
17300000000,-12.354806,56.970112,10.256869,171.35289,-20.847923,149.07573,-14.667942,23.307238
17400000000,-12.391034,49.820045,10.237453,162.79004,-20.84038,141.21039,-14.651807,15.257845
17500000000,-12.387312,42.787498,10.219895,154.23457,-20.818996,133.39702,-14.716722,7.7053089
17600000000,-12.341878,35.345325,10.199486,145.67717,-20.800957,125.53883,-14.743197,0.79299957
17700000000,-12.346816,27.373449,10.17997,137.10648,-20.775455,117.66489,-14.667181,-6.3043633
17800000000,-12.439498,19.52762,10.15956,128.51544,-20.743923,109.78843,-14.600471,-14.347561
17900000000,-12.574131,12.10029,10.140512,119.90241,-20.719896,101.84655,-14.650381,-22.629694
18000000000,-12.622256,4.9180975,10.121202,111.28743,-20.704475,94.009827,-14.767321,-30.630468
18100000000,-12.602472,-2.9137876,10.101584,102.66251,-20.700663,86.109459,-14.847624,-37.887047
18200000000,-12.618659,-11.207253,10.082788,94.016968,-20.686308,78.216797,-14.830971,-45.391994
18300000000,-12.725339,-19.558739,10.061625,85.343597,-20.66423,70.214348,-14.814599,-53.491879
18400000000,-12.849943,-27.50849,10.038848,76.668495,-20.640985,62.15992,-14.840907,-61.956673
18500000000,-12.881516,-35.496098,10.011498,67.983894,-20.628611,54.224823,-14.910258,-70.189896
18600000000,-12.870558,-43.953136,9.9836407,59.296124,-20.609446,46.280373,-14.958794,-77.937637
18700000000,-12.869423,-52.851925,9.952198,50.575714,-20.592453,38.363766,-14.924623,-85.780075
18800000000,-12.901304,-61.791424,9.9194431,41.86483,-20.589275,30.360167,-14.840858,-93.834305
18900000000,-12.902523,-70.408348,9.8850641,33.14856,-20.577188,22.371149,-14.768987,-102.08262
19000000000,-12.820885,-79.14534,9.8458118,24.438797,-20.580124,14.390167,-14.695245,-110.11903
19100000000,-12.724586,-88.115166,9.8064966,15.720847,-20.552551,6.3686638,-14.549018,-117.85486
19200000000,-12.617499,-97.237465,9.7618418,6.9897628,-20.560694,-1.6502181,-14.381694,-125.62717
19300000000,-12.529235,-106.19026,9.7188444,-1.7233747,-20.559471,-9.7630348,-14.225715,-133.46399
19400000000,-12.352975,-114.87391,9.6702805,-10.43606,-20.569576,-17.775585,-14.108359,-141.18704
19500000000,-12.121072,-123.78565,9.6180811,-19.125639,-20.587004,-25.725611,-13.887667,-148.46402
19600000000,-11.872252,-132.8651,9.5637693,-27.825377,-20.608658,-33.664642,-13.605197,-155.71118
19700000000,-11.675536,-141.96146,9.5047703,-36.527794,-20.641527,-41.678265,-13.304852,-163.48837
19800000000,-11.482183,-150.4333,9.448946,-45.207584,-20.653543,-49.717926,-13.098798,-171.30016
19900000000,-11.207311,-158.58894,9.3884478,-53.887882,-20.663433,-57.698227,-12.895261,-178.6418
20000000000,-10.528242,-177.35088,9.2334661,-73.961739,-20.702517,-76.006538,-12.306709,164.91934
20500000000,-9.5792122,153.53781,8.9785099,-105.23653,-20.764647,-104.67081,-11.394382,139.04793
21000000000,-8.5805321,115.06255,8.6742449,-147.54051,-20.815628,-143.6432,-10.407934,103.44566
21500000000,-7.9752364,78.152924,8.4528866,170.52393,-20.802559,177.58913,-9.8481312,67.779984
22000000000,-7.8218017,42.227432,8.3638906,128.54427,-20.681725,138.57722,-9.8362274,31.195051
22500000000,-8.1184492,6.480176,8.3813877,86.094429,-20.483959,99.4216,-10.33845,-7.5085526
23000000000,-8.7943592,-30.460188,8.4385958,42.742702,-20.240591,59.796688,-11.339778,-49.544498
23500000000,-9.7403994,-69.683762,8.428793,-1.479977,-19.989056,19.943403,-12.426159,-95.644531
24000000000,-10.663557,-111.89931,8.3034811,-46.167496,-19.727455,-20.736275,-13.257173,-142.9198
24500000000,-11.095368,-156.63144,8.0888309,-90.932785,-19.511265,-62.437,-13.128188,172.08392
25000000000,-10.717138,157.59604,7.8032904,-135.66876,-19.429174,-104.81598,-12.086923,131.8847
25500000000,-9.6694021,112.40438,7.4395585,179.62704,-19.518881,-147.15692,-10.48175,94.708534
26000000000,-8.484086,69.420746,6.976377,135.2533,-19.733164,171.42525,-9.0281515,57.970131
26500000000,-7.7393761,41.62571,6.6358662,105.83974,-19.905828,144.13185,-8.2091837,33.213684
