Hz,S11_A,S11_p,S21_A,S21_p,S12_A,S12_p,S22_A,S22_p
7800.0000,-2.041305E+001,6.858710E+000,-5.516039E-001,-1.768573E+002,-5.446725E-001,-1.770178E+002,-2.073993E+001,1.772972E+002
7850.0000,-2.043466E+001,9.093552E+000,-5.554817E-001,-1.782605E+002,-5.483727E-001,-1.784114E+002,-2.084486E+001,1.720030E+002
7900.0000,-2.049734E+001,1.117378E+001,-5.573885E-001,-1.796775E+002,-5.490006E-001,-1.798171E+002,-2.095677E+001,1.669033E+002
7950.0000,-2.044131E+001,1.324984E+001,-5.621390E-001,1.789137E+002,-5.531741E-001,1.787706E+002,-2.095217E+001,1.615800E+002
8000.0000,-2.035717E+001,1.537100E+001,-5.671736E-001,1.775026E+002,-5.564684E-001,1.773549E+002,-2.095088E+001,1.568546E+002
8050.0000,-2.030425E+001,1.689715E+001,-5.706857E-001,1.760804E+002,-5.579126E-001,1.759193E+002,-2.097668E+001,1.516730E+002
8100.0000,-2.014433E+001,1.876392E+001,-5.752672E-001,1.746650E+002,-5.631196E-001,1.744996E+002,-2.083221E+001,1.463870E+002
8150.0000,-2.009870E+001,2.018638E+001,-5.775820E-001,1.732362E+002,-5.659875E-001,1.730643E+002,-2.078443E+001,1.419216E+002
8200.0000,-1.985792E+001,2.184765E+001,-5.810183E-001,1.717935E+002,-5.712461E-001,1.716226E+002,-2.059537E+001,1.367386E+002
8250.0000,-1.971515E+001,2.322435E+001,-5.872520E-001,1.703503E+002,-5.765411E-001,1.701874E+002,-2.042085E+001,1.324956E+002
8300.0000,-1.946176E+001,2.390977E+001,-5.917276E-001,1.688945E+002,-5.798210E-001,1.687328E+002,-2.026756E+001,1.279697E+002
8350.0000,-1.925264E+001,2.518639E+001,-5.997728E-001,1.674444E+002,-5.870618E-001,1.672770E+002,-2.005117E+001,1.234118E+002
8400.0000,-1.907983E+001,2.586629E+001,-6.055391E-001,1.659942E+002,-5.925406E-001,1.658235E+002,-1.985019E+001,1.192477E+002
8450.0000,-1.883798E+001,2.683522E+001,-6.110828E-001,1.645356E+002,-5.982857E-001,1.643526E+002,-1.958888E+001,1.149846E+002
8500.0000,-1.862074E+001,2.738857E+001,-6.191625E-001,1.630670E+002,-6.048902E-001,1.628851E+002,-1.935486E+001,1.113102E+002
8550.0000,-1.832629E+001,2.801109E+001,-6.251930E-001,1.615976E+002,-6.123651E-001,1.614004E+002,-1.912329E+001,1.075227E+002
8600.0000,-1.808602E+001,2.842155E+001,-6.293555E-001,1.601209E+002,-6.171471E-001,1.599245E+002,-1.889307E+001,1.037664E+002
8650.0000,-1.783487E+001,2.841799E+001,-6.366017E-001,1.586170E+002,-6.244055E-001,1.584314E+002,-1.865315E+001,1.001767E+002
8700.0000,-1.759880E+001,2.875295E+001,-6.429700E-001,1.571142E+002,-6.320100E-001,1.569305E+002,-1.841298E+001,9.678366E+001
